Agent,Team,Student ID,Classes Completed (Month),Booked Unattended,Priority Score
EGSS-marwaahmed,ME-EGSS13小组,63359229,2,2,2
EGSS-marwaahmed,ME-EGSS13小组,63435215,2,4,0
EGSS-mohamedha,ME-EGSS13小组,63920433,25,8,42
EGSS-mohamedha,ME-EGSS13小组,60211984,21,5,37
EGSS-mohamedha,ME-EGSS13小组,60840317,21,5,37
EGSS-mohamedha,ME-EGSS13小组,63818833,21,8,34
EGSS-mohamedha,ME-EGSS13小组,58555602,20,5,35
EGSS-mohamedha,ME-EGSS13小组,61439574,19,0,38
EGSS-mohamedha,ME-EGSS13小组,58730859,17,5,29
EGSS-mohamedha,ME-EGSS13小组,58232453,16,4,28
EGSS-mohamedha,ME-EGSS13小组,60679404,16,4,28
EGSS-mohamedha,ME-EGSS13小组,61201313,16,4,28
EGSS-mohamedha,ME-EGSS13小组,62813502,16,4,28
EGSS-mohamedha,ME-EGSS13小组,63887212,16,0,32
EGSS-mohamedha,ME-EGSS13小组,58948874,15,4,26
EGSS-mohamedha,ME-EGSS13小组,61186750,15,4,26
EGSS-mohamedha,ME-EGSS13小组,61412595,15,4,26
EGSS-mohamedha,ME-EGSS13小组,63960732,15,0,30
EGSS-mohamedha,ME-EGSS13小组,64152514,15,2,28
EGSS-mohamedha,ME-EGSS13小组,58452428,14,5,23
EGSS-mohamedha,ME-EGSS13小组,58944508,14,4,24
EGSS-mohamedha,ME-EGSS13小组,61107057,14,6,22
EGSS-mohamedha,ME-EGSS13小组,61540682,14,0,28
EGSS-mohamedha,ME-EGSS13小组,62015729,14,5,23
EGSS-mohamedha,ME-EGSS13小组,63572496,14,4,24
EGSS-mohamedha,ME-EGSS13小组,63572711,14,4,24
EGSS-mohamedha,ME-EGSS13小组,63798500,14,0,28
EGSS-mohamedha,ME-EGSS13小组,63885961,14,5,23
EGSS-mohamedha,ME-EGSS13小组,58830331,13,4,22
EGSS-mohamedha,ME-EGSS13小组,60218569,13,4,22
EGSS-mohamedha,ME-EGSS13小组,61885389,13,6,20
EGSS-mohamedha,ME-EGSS13小组,62254617,13,4,22
EGSS-mohamedha,ME-EGSS13小组,62255621,13,4,22
EGSS-mohamedha,ME-EGSS13小组,63313846,13,3,23
EGSS-mohamedha,ME-EGSS13小组,63413252,13,3,23
EGSS-mohamedha,ME-EGSS13小组,63571650,13,4,22
EGSS-mohamedha,ME-EGSS13小组,63735152,13,4,22
EGSS-mohamedha,ME-EGSS13小组,63901944,13,0,26
EGSS-mohamedha,ME-EGSS13小组,59488544,12,0,24
EGSS-mohamedha,ME-EGSS13小组,59678118,12,0,24
EGSS-mohamedha,ME-EGSS13小组,61071615,12,4,20
EGSS-mohamedha,ME-EGSS13小组,62112685,12,2,22
EGSS-mohamedha,ME-EGSS13小组,62123750,12,4,20
EGSS-mohamedha,ME-EGSS13小组,62453265,12,4,20
EGSS-mohamedha,ME-EGSS13小组,63313849,12,3,21
EGSS-mohamedha,ME-EGSS13小组,63876397,12,0,24
EGSS-mohamedha,ME-EGSS13小组,58610923,11,6,16
EGSS-mohamedha,ME-EGSS13小组,58966365,11,2,20
EGSS-mohamedha,ME-EGSS13小组,59279292,11,5,17
EGSS-mohamedha,ME-EGSS13小组,60360506,11,1,21
EGSS-mohamedha,ME-EGSS13小组,60370915,11,1,21
EGSS-mohamedha,ME-EGSS13小组,60631009,11,4,18
EGSS-mohamedha,ME-EGSS13小组,60645130,11,4,18
EGSS-mohamedha,ME-EGSS13小组,61083054,11,3,19
EGSS-mohamedha,ME-EGSS13小组,62556018,11,3,19
EGSS-mohamedha,ME-EGSS13小组,63235819,11,2,20
EGSS-mohamedha,ME-EGSS13小组,63605547,11,3,19
EGSS-mohamedha,ME-EGSS13小组,63605673,11,0,22
EGSS-mohamedha,ME-EGSS13小组,63773871,11,0,22
EGSS-mohamedha,ME-EGSS13小组,58159049,10,4,16
EGSS-mohamedha,ME-EGSS13小组,58605027,10,4,16
EGSS-mohamedha,ME-EGSS13小组,59148585,10,9,11
EGSS-mohamedha,ME-EGSS13小组,59288632,10,4,16
EGSS-mohamedha,ME-EGSS13小组,59895806,10,0,20
EGSS-mohamedha,ME-EGSS13小组,60108825,10,2,18
EGSS-mohamedha,ME-EGSS13小组,60307268,10,2,18
EGSS-mohamedha,ME-EGSS13小组,60307712,10,2,18
EGSS-mohamedha,ME-EGSS13小组,60509916,10,2,18
EGSS-mohamedha,ME-EGSS13小组,60899941,10,0,20
EGSS-mohamedha,ME-EGSS13小组,61005269,10,2,18
EGSS-mohamedha,ME-EGSS13小组,61028534,10,4,16
EGSS-mohamedha,ME-EGSS13小组,62556379,10,3,17
EGSS-mohamedha,ME-EGSS13小组,62912078,10,3,17
EGSS-mohamedha,ME-EGSS13小组,62972770,10,1,19
EGSS-mohamedha,ME-EGSS13小组,63080032,10,1,19
EGSS-mohamedha,ME-EGSS13小组,63173416,10,4,16
EGSS-mohamedha,ME-EGSS13小组,63205732,10,3,17
EGSS-mohamedha,ME-EGSS13小组,63371415,10,4,16
EGSS-mohamedha,ME-EGSS13小组,63559957,10,0,20
EGSS-mohamedha,ME-EGSS13小组,63582241,10,3,17
EGSS-mohamedha,ME-EGSS13小组,63713805,10,3,17
EGSS-mohamedha,ME-EGSS13小组,63824247,10,1,19
EGSS-mohamedha,ME-EGSS13小组,63866571,10,0,20
EGSS-mohamedha,ME-EGSS13小组,57606647,9,4,14
EGSS-mohamedha,ME-EGSS13小组,58522544,9,2,16
EGSS-mohamedha,ME-EGSS13小组,59308147,9,5,13
EGSS-mohamedha,ME-EGSS13小组,60512996,9,1,17
EGSS-mohamedha,ME-EGSS13小组,60743320,9,1,17
EGSS-mohamedha,ME-EGSS13小组,61018792,9,2,16
EGSS-mohamedha,ME-EGSS13小组,61059857,9,4,14
EGSS-mohamedha,ME-EGSS13小组,61347653,9,5,13
EGSS-mohamedha,ME-EGSS13小组,61595960,9,4,14
EGSS-mohamedha,ME-EGSS13小组,61851289,9,3,15
EGSS-mohamedha,ME-EGSS13小组,62550347,9,2,16
EGSS-mohamedha,ME-EGSS13小组,62556612,9,3,15
EGSS-mohamedha,ME-EGSS13小组,63349728,9,6,12
EGSS-mohamedha,ME-EGSS13小组,63464726,9,3,15
EGSS-mohamedha,ME-EGSS13小组,63559882,9,3,15
EGSS-mohamedha,ME-EGSS13小组,63562543,9,3,15
EGSS-mohamedha,ME-EGSS13小组,63868653,9,3,15
EGSS-mohamedha,ME-EGSS13小组,63927869,9,0,18
EGSS-mohamedha,ME-EGSS13小组,58549793,8,5,11
EGSS-mohamedha,ME-EGSS13小组,60270913,8,3,13
EGSS-mohamedha,ME-EGSS13小组,60569598,8,2,14
EGSS-mohamedha,ME-EGSS13小组,60768298,8,3,13
EGSS-mohamedha,ME-EGSS13小组,61059859,8,3,13
EGSS-mohamedha,ME-EGSS13小组,61774161,8,5,11
EGSS-mohamedha,ME-EGSS13小组,61942009,8,6,10
EGSS-mohamedha,ME-EGSS13小组,62391377,8,15,1
EGSS-mohamedha,ME-EGSS13小组,62425364,8,0,16
EGSS-mohamedha,ME-EGSS13小组,62940136,8,5,11
EGSS-mohamedha,ME-EGSS13小组,63178391,8,4,12
EGSS-mohamedha,ME-EGSS13小组,63722873,8,7,9
EGSS-mohamedha,ME-EGSS13小组,64053360,8,2,14
EGSS-mohamedha,ME-EGSS13小组,58525629,7,0,14
EGSS-mohamedha,ME-EGSS13小组,58613337,7,4,10
EGSS-mohamedha,ME-EGSS13小组,58621460,7,2,12
EGSS-mohamedha,ME-EGSS13小组,59182559,7,3,11
EGSS-mohamedha,ME-EGSS13小组,60687596,7,4,10
EGSS-mohamedha,ME-EGSS13小组,60692406,7,3,11
EGSS-mohamedha,ME-EGSS13小组,60734970,7,0,14
EGSS-mohamedha,ME-EGSS13小组,60954110,7,3,11
EGSS-mohamedha,ME-EGSS13小组,61741665,7,0,14
EGSS-mohamedha,ME-EGSS13小组,63435590,7,0,14
EGSS-mohamedha,ME-EGSS13小组,63562654,7,4,10
EGSS-mohamedha,ME-EGSS13小组,63575382,7,3,11
EGSS-mohamedha,ME-EGSS13小组,63590561,7,3,11
EGSS-mohamedha,ME-EGSS13小组,63647512,7,3,11
EGSS-mohamedha,ME-EGSS13小组,63670024,7,0,14
EGSS-mohamedha,ME-EGSS13小组,63946328,7,4,10
EGSS-mohamedha,ME-EGSS13小组,63985681,7,0,14
EGSS-mohamedha,ME-EGSS13小组,58514163,6,2,10
EGSS-mohamedha,ME-EGSS13小组,59188574,6,4,8
EGSS-mohamedha,ME-EGSS13小组,59417648,6,4,8
EGSS-mohamedha,ME-EGSS13小组,59951228,6,0,12
EGSS-mohamedha,ME-EGSS13小组,60370920,6,1,11
EGSS-mohamedha,ME-EGSS13小组,61039818,6,2,10
EGSS-mohamedha,ME-EGSS13小组,61681962,6,4,8
EGSS-mohamedha,ME-EGSS13小组,62865091,6,0,12
EGSS-mohamedha,ME-EGSS13小组,63757096,6,3,9
EGSS-mohamedha,ME-EGSS13小组,63876385,6,2,10
EGSS-mohamedha,ME-EGSS13小组,63911402,6,1,11
EGSS-mohamedha,ME-EGSS13小组,58271422,5,3,7
EGSS-mohamedha,ME-EGSS13小组,58674762,5,0,10
EGSS-mohamedha,ME-EGSS13小组,58697817,5,7,3
EGSS-mohamedha,ME-EGSS13小组,59282415,5,0,10
EGSS-mohamedha,ME-EGSS13小组,59995097,5,2,8
EGSS-mohamedha,ME-EGSS13小组,62852331,5,3,7
EGSS-mohamedha,ME-EGSS13小组,63331462,5,1,9
EGSS-mohamedha,ME-EGSS13小组,63446516,5,0,10
EGSS-mohamedha,ME-EGSS13小组,63647534,5,1,9
EGSS-mohamedha,ME-EGSS13小组,63847466,5,0,10
EGSS-mohamedha,ME-EGSS13小组,58481383,4,0,8
EGSS-mohamedha,ME-EGSS13小组,58787949,4,2,6
EGSS-mohamedha,ME-EGSS13小组,60619387,4,5,3
EGSS-mohamedha,ME-EGSS13小组,61524554,4,0,8
EGSS-mohamedha,ME-EGSS13小组,61926182,4,3,5
EGSS-mohamedha,ME-EGSS13小组,62122383,4,4,4
EGSS-mohamedha,ME-EGSS13小组,63045669,4,4,4
EGSS-mohamedha,ME-EGSS13小组,63474743,4,2,6
EGSS-mohamedha,ME-EGSS13小组,64062744,4,0,8
EGSS-mohamedha,ME-EGSS13小组,58348231,3,2,4
EGSS-mohamedha,ME-EGSS13小组,58787496,3,1,5
EGSS-mohamedha,ME-EGSS13小组,61074099,3,2,4
EGSS-mohamedha,ME-EGSS13小组,61292715,3,3,3
EGSS-mohamedha,ME-EGSS13小组,62630024,3,5,1
EGSS-mohamedha,ME-EGSS13小组,58573063,2,4,0
EGSS-mohamedha,ME-EGSS13小组,59786080,2,4,0
EGSS-mohamedha,ME-EGSS13小组,62897496,2,2,2
EGSS-mohamedha,ME-EGSS13小组,63144961,2,0,4
EGSS-mohamedha,ME-EGSS13小组,63725083,2,2,2
EGSS-negma,ME-EGSS01小组,64159936,28,5,51
EGSS-negma,ME-EGSS01小组,64159762,26,10,42
EGSS-negma,ME-EGSS01小组,63913249,24,4,44
EGSS-negma,ME-EGSS01小组,64105028,21,8,34
EGSS-negma,ME-EGSS01小组,58393189,20,5,35
EGSS-negma,ME-EGSS01小组,59899606,20,10,30
EGSS-negma,ME-EGSS01小组,58234347,19,5,33
EGSS-negma,ME-EGSS01小组,60918434,19,4,34
EGSS-negma,ME-EGSS01小组,60401820,18,5,31
EGSS-negma,ME-EGSS01小组,61432941,18,5,31
EGSS-negma,ME-EGSS01小组,63886874,18,6,30
EGSS-negma,ME-EGSS01小组,64062042,18,5,31
EGSS-negma,ME-EGSS01小组,58769809,17,4,30
EGSS-negma,ME-EGSS01小组,58850803,17,5,29
EGSS-negma,ME-EGSS01小组,59912382,17,4,30
EGSS-negma,ME-EGSS01小组,61581130,17,5,29
EGSS-negma,ME-EGSS01小组,61839671,17,5,29
EGSS-negma,ME-EGSS01小组,63888117,17,5,29
EGSS-negma,ME-EGSS01小组,63997719,17,4,30
EGSS-negma,ME-EGSS01小组,64157520,17,5,29
EGSS-negma,ME-EGSS01小组,60196201,16,5,27
EGSS-negma,ME-EGSS01小组,60605944,16,5,27
EGSS-negma,ME-EGSS01小组,60652680,16,4,28
EGSS-negma,ME-EGSS01小组,61521036,16,4,28
EGSS-negma,ME-EGSS01小组,62437837,16,5,27
EGSS-negma,ME-EGSS01小组,63617245,16,5,27
EGSS-negma,ME-EGSS01小组,63618863,16,5,27
EGSS-negma,ME-EGSS01小组,63619122,16,4,28
EGSS-negma,ME-EGSS01小组,63871594,16,4,28
EGSS-negma,ME-EGSS01小组,64069680,16,0,32
EGSS-negma,ME-EGSS01小组,58132400,15,5,25
EGSS-negma,ME-EGSS01小组,58511315,15,5,25
EGSS-negma,ME-EGSS01小组,59766813,15,5,25
EGSS-negma,ME-EGSS01小组,59891063,15,4,26
EGSS-negma,ME-EGSS01小组,59900807,15,4,26
EGSS-negma,ME-EGSS01小组,59933730,15,5,25
EGSS-negma,ME-EGSS01小组,62960003,15,5,25
EGSS-negma,ME-EGSS01小组,63207337,15,3,27
EGSS-negma,ME-EGSS01小组,63213014,15,3,27
EGSS-negma,ME-EGSS01小组,64059123,15,2,28
EGSS-negma,ME-EGSS01小组,58348861,14,3,25
EGSS-negma,ME-EGSS01小组,58655748,14,2,26
EGSS-negma,ME-EGSS01小组,58736978,14,5,23
EGSS-negma,ME-EGSS01小组,59245594,14,4,24
EGSS-negma,ME-EGSS01小组,59905413,14,8,20
EGSS-negma,ME-EGSS01小组,61396670,14,4,24
EGSS-negma,ME-EGSS01小组,61804073,14,0,28
EGSS-negma,ME-EGSS01小组,62908857,14,5,23
EGSS-negma,ME-EGSS01小组,63821044,14,4,24
EGSS-negma,ME-EGSS01小组,63977089,14,4,24
EGSS-negma,ME-EGSS01小组,64066115,14,3,25
EGSS-negma,ME-EGSS01小组,64159745,14,5,23
EGSS-negma,ME-EGSS01小组,58592863,13,3,23
EGSS-negma,ME-EGSS01小组,58659334,13,4,22
EGSS-negma,ME-EGSS01小组,58971660,13,4,22
EGSS-negma,ME-EGSS01小组,59904188,13,4,22
EGSS-negma,ME-EGSS01小组,59943050,13,5,21
EGSS-negma,ME-EGSS01小组,59944577,13,4,22
EGSS-negma,ME-EGSS01小组,59962733,13,3,23
EGSS-negma,ME-EGSS01小组,60366968,13,2,24
EGSS-negma,ME-EGSS01小组,60792692,13,3,23
EGSS-negma,ME-EGSS01小组,61288021,13,4,22
EGSS-negma,ME-EGSS01小组,61542255,13,4,22
EGSS-negma,ME-EGSS01小组,61566872,13,4,22
EGSS-negma,ME-EGSS01小组,61910132,13,0,26
EGSS-negma,ME-EGSS01小组,62497154,13,0,26
EGSS-negma,ME-EGSS01小组,62788151,13,4,22
EGSS-negma,ME-EGSS01小组,63486510,13,4,22
EGSS-negma,ME-EGSS01小组,63569640,13,4,22
EGSS-negma,ME-EGSS01小组,63635901,13,0,26
EGSS-negma,ME-EGSS01小组,63735670,13,4,22
EGSS-negma,ME-EGSS01小组,63887238,13,4,22
EGSS-negma,ME-EGSS01小组,64157873,13,5,21
EGSS-negma,ME-EGSS01小组,58455325,12,0,24
EGSS-negma,ME-EGSS01小组,58884682,12,4,20
EGSS-negma,ME-EGSS01小组,59704502,12,3,21
EGSS-negma,ME-EGSS01小组,59915899,12,3,21
EGSS-negma,ME-EGSS01小组,59927872,12,4,20
EGSS-negma,ME-EGSS01小组,59941638,12,5,19
EGSS-negma,ME-EGSS01小组,59957101,12,4,20
EGSS-negma,ME-EGSS01小组,60737266,12,2,22
EGSS-negma,ME-EGSS01小组,61813029,12,4,20
EGSS-negma,ME-EGSS01小组,62761236,12,4,20
EGSS-negma,ME-EGSS01小组,63015340,12,0,24
EGSS-negma,ME-EGSS01小组,63473919,12,4,20
EGSS-negma,ME-EGSS01小组,63489233,12,4,20
EGSS-negma,ME-EGSS01小组,63935986,12,4,20
EGSS-negma,ME-EGSS01小组,58267501,11,3,19
EGSS-negma,ME-EGSS01小组,58633249,11,2,20
EGSS-negma,ME-EGSS01小组,58778519,11,3,19
EGSS-negma,ME-EGSS01小组,58857798,11,3,19
EGSS-negma,ME-EGSS01小组,58969077,11,4,18
EGSS-negma,ME-EGSS01小组,59186996,11,4,18
EGSS-negma,ME-EGSS01小组,59476116,11,3,19
EGSS-negma,ME-EGSS01小组,59895425,11,0,22
EGSS-negma,ME-EGSS01小组,59942303,11,4,18
EGSS-negma,ME-EGSS01小组,61799841,11,4,18
EGSS-negma,ME-EGSS01小组,62388474,11,3,19
EGSS-negma,ME-EGSS01小组,63436253,11,1,21
EGSS-negma,ME-EGSS01小组,63573528,11,4,18
EGSS-negma,ME-EGSS01小组,63683296,11,4,18
EGSS-negma,ME-EGSS01小组,63734720,11,0,22
EGSS-negma,ME-EGSS01小组,63903331,11,4,18
EGSS-negma,ME-EGSS01小组,64070142,11,3,19
EGSS-negma,ME-EGSS01小组,58209332,10,2,18
EGSS-negma,ME-EGSS01小组,58602688,10,2,18
EGSS-negma,ME-EGSS01小组,58792434,10,3,17
EGSS-negma,ME-EGSS01小组,59217908,10,3,17
EGSS-negma,ME-EGSS01小组,59696468,10,1,19
EGSS-negma,ME-EGSS01小组,59904633,10,2,18
EGSS-negma,ME-EGSS01小组,59914594,10,3,17
EGSS-negma,ME-EGSS01小组,59914898,10,4,16
EGSS-negma,ME-EGSS01小组,59924930,10,0,20
EGSS-negma,ME-EGSS01小组,59961835,10,0,20
EGSS-negma,ME-EGSS01小组,59968100,10,0,20
EGSS-negma,ME-EGSS01小组,60184451,10,0,20
EGSS-negma,ME-EGSS01小组,61673615,10,4,16
EGSS-negma,ME-EGSS01小组,61831257,10,4,16
EGSS-negma,ME-EGSS01小组,62807154,10,4,16
EGSS-negma,ME-EGSS01小组,62839868,10,4,16
EGSS-negma,ME-EGSS01小组,63055479,10,0,20
EGSS-negma,ME-EGSS01小组,63390140,10,1,19
EGSS-negma,ME-EGSS01小组,63506521,10,4,16
EGSS-negma,ME-EGSS01小组,63661884,10,2,18
EGSS-negma,ME-EGSS01小组,63662219,10,2,18
EGSS-negma,ME-EGSS01小组,63730842,10,2,18
EGSS-negma,ME-EGSS01小组,63831853,10,2,18
EGSS-negma,ME-EGSS01小组,63946961,10,3,17
EGSS-negma,ME-EGSS01小组,64113469,10,2,18
EGSS-negma,ME-EGSS01小组,64134862,10,4,16
EGSS-negma,ME-EGSS01小组,64142999,10,3,17
EGSS-negma,ME-EGSS01小组,58441836,9,2,16
EGSS-negma,ME-EGSS01小组,59907033,9,1,17
EGSS-negma,ME-EGSS01小组,59912341,9,4,14
EGSS-negma,ME-EGSS01小组,61000020,9,2,16
EGSS-negma,ME-EGSS01小组,61204345,9,3,15
EGSS-negma,ME-EGSS01小组,61236165,9,5,13
EGSS-negma,ME-EGSS01小组,62071195,9,4,14
EGSS-negma,ME-EGSS01小组,63619617,9,5,13
EGSS-negma,ME-EGSS01小组,63720144,9,4,14
EGSS-negma,ME-EGSS01小组,63877879,9,0,18
EGSS-negma,ME-EGSS01小组,58737034,8,4,12
EGSS-negma,ME-EGSS01小组,58739679,8,2,14
EGSS-negma,ME-EGSS01小组,58850122,8,0,16
EGSS-negma,ME-EGSS01小组,58932549,8,3,13
EGSS-negma,ME-EGSS01小组,59890588,8,4,12
EGSS-negma,ME-EGSS01小组,59932952,8,6,10
EGSS-negma,ME-EGSS01小组,61195450,8,3,13
EGSS-negma,ME-EGSS01小组,62034784,8,0,16
EGSS-negma,ME-EGSS01小组,63087526,8,5,11
EGSS-negma,ME-EGSS01小组,63241480,8,4,12
EGSS-negma,ME-EGSS01小组,63495843,8,5,11
EGSS-negma,ME-EGSS01小组,63721414,8,0,16
EGSS-negma,ME-EGSS01小组,63763270,8,3,13
EGSS-negma,ME-EGSS01小组,63811089,8,5,11
EGSS-negma,ME-EGSS01小组,63878108,8,0,16
EGSS-negma,ME-EGSS01小组,63878111,8,0,16
EGSS-negma,ME-EGSS01小组,63879127,8,0,16
EGSS-negma,ME-EGSS01小组,63998840,8,0,16
EGSS-negma,ME-EGSS01小组,59464440,7,3,11
EGSS-negma,ME-EGSS01小组,59891017,7,3,11
EGSS-negma,ME-EGSS01小组,59914881,7,4,10
EGSS-negma,ME-EGSS01小组,59917822,7,4,10
EGSS-negma,ME-EGSS01小组,59938060,7,4,10
EGSS-negma,ME-EGSS01小组,59944876,7,4,10
EGSS-negma,ME-EGSS01小组,59973638,7,2,12
EGSS-negma,ME-EGSS01小组,60532782,7,4,10
EGSS-negma,ME-EGSS01小组,61958115,7,4,10
EGSS-negma,ME-EGSS01小组,62016583,7,3,11
EGSS-negma,ME-EGSS01小组,63282475,7,4,10
EGSS-negma,ME-EGSS01小组,63387981,7,1,13
EGSS-negma,ME-EGSS01小组,63916027,7,6,8
EGSS-negma,ME-EGSS01小组,64115498,7,1,13
EGSS-negma,ME-EGSS01小组,58345017,6,3,9
EGSS-negma,ME-EGSS01小组,58345768,6,3,9
EGSS-negma,ME-EGSS01小组,58452292,6,0,12
EGSS-negma,ME-EGSS01小组,58739262,6,5,7
EGSS-negma,ME-EGSS01小组,59973328,6,2,10
EGSS-negma,ME-EGSS01小组,60176247,6,0,12
EGSS-negma,ME-EGSS01小组,60539845,6,1,11
EGSS-negma,ME-EGSS01小组,60692153,6,2,10
EGSS-negma,ME-EGSS01小组,63652917,6,4,8
EGSS-negma,ME-EGSS01小组,63662298,6,2,10
EGSS-negma,ME-EGSS01小组,63799740,6,3,9
EGSS-negma,ME-EGSS01小组,59057958,5,0,10
EGSS-negma,ME-EGSS01小组,59792544,5,0,10
EGSS-negma,ME-EGSS01小组,59950091,5,1,9
EGSS-negma,ME-EGSS01小组,61179772,5,0,10
EGSS-negma,ME-EGSS01小组,61195267,5,3,7
EGSS-negma,ME-EGSS01小组,63617180,5,2,8
EGSS-negma,ME-EGSS01小组,63701689,5,1,9
EGSS-negma,ME-EGSS01小组,63824479,5,1,9
EGSS-negma,ME-EGSS01小组,57645863,4,0,8
EGSS-negma,ME-EGSS01小组,58825988,4,3,5
EGSS-negma,ME-EGSS01小组,58846157,4,1,7
EGSS-negma,ME-EGSS01小组,59892703,4,3,5
EGSS-negma,ME-EGSS01小组,59925653,4,7,1
EGSS-negma,ME-EGSS01小组,59929138,4,5,3
EGSS-negma,ME-EGSS01小组,59969620,4,0,8
EGSS-negma,ME-EGSS01小组,60298117,4,3,5
EGSS-negma,ME-EGSS01小组,60332773,4,0,8
EGSS-negma,ME-EGSS01小组,61561058,4,2,6
EGSS-negma,ME-EGSS01小组,63994914,4,5,3
EGSS-negma,ME-EGSS01小组,64070144,4,0,8
EGSS-negma,ME-EGSS01小组,64095288,4,2,6
EGSS-negma,ME-EGSS01小组,58456102,3,4,2
EGSS-negma,ME-EGSS01小组,59907480,3,1,5
EGSS-negma,ME-EGSS01小组,59907910,3,3,3
EGSS-negma,ME-EGSS01小组,59968455,3,4,2
EGSS-negma,ME-EGSS01小组,60568135,3,4,2
EGSS-negma,ME-EGSS01小组,61038578,3,0,6
EGSS-negma,ME-EGSS01小组,62548225,3,2,4
EGSS-negma,ME-EGSS01小组,58413231,2,0,4
EGSS-negma,ME-EGSS01小组,60802611,2,1,3
EGSS-negma,ME-EGSS01小组,63443217,2,3,1
EGSS-nohayoussry,ME-EGSS01小组,58281589,22,3,41
EGSS-nohayoussry,ME-EGSS01小组,63071699,21,0,42
EGSS-nohayoussry,ME-EGSS01小组,63895203,21,5,37
EGSS-nohayoussry,ME-EGSS01小组,62834551,20,3,37
EGSS-nohayoussry,ME-EGSS01小组,61212021,19,4,34
EGSS-nohayoussry,ME-EGSS01小组,62954769,18,4,32
EGSS-nohayoussry,ME-EGSS01小组,63145669,18,5,31
EGSS-nohayoussry,ME-EGSS01小组,63153039,18,5,31
EGSS-nohayoussry,ME-EGSS01小组,63794001,18,7,29
EGSS-nohayoussry,ME-EGSS01小组,60751244,17,1,33
EGSS-nohayoussry,ME-EGSS01小组,61800964,17,4,30
EGSS-nohayoussry,ME-EGSS01小组,62951582,17,4,30
EGSS-nohayoussry,ME-EGSS01小组,63747711,17,5,29
EGSS-nohayoussry,ME-EGSS01小组,63838029,17,5,29
EGSS-nohayoussry,ME-EGSS01小组,63856017,17,5,29
EGSS-nohayoussry,ME-EGSS01小组,64051636,17,3,31
EGSS-nohayoussry,ME-EGSS01小组,60691216,16,5,27
EGSS-nohayoussry,ME-EGSS01小组,60751265,16,1,31
EGSS-nohayoussry,ME-EGSS01小组,61312344,16,2,30
EGSS-nohayoussry,ME-EGSS01小组,62789240,16,5,27
EGSS-nohayoussry,ME-EGSS01小组,63198055,16,3,29
EGSS-nohayoussry,ME-EGSS01小组,63352417,16,2,30
EGSS-nohayoussry,ME-EGSS01小组,64181529,16,5,27
EGSS-nohayoussry,ME-EGSS01小组,60043292,15,2,28
EGSS-nohayoussry,ME-EGSS01小组,63227417,15,4,26
EGSS-nohayoussry,ME-EGSS01小组,63451699,15,0,30
EGSS-nohayoussry,ME-EGSS01小组,63775081,15,4,26
EGSS-nohayoussry,ME-EGSS01小组,59395311,14,3,25
EGSS-nohayoussry,ME-EGSS01小组,59682175,14,0,28
EGSS-nohayoussry,ME-EGSS01小组,60151678,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,60485199,14,3,25
EGSS-nohayoussry,ME-EGSS01小组,60492014,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,61676279,14,3,25
EGSS-nohayoussry,ME-EGSS01小组,61998899,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,63224723,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,63822802,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,63970152,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,63997297,14,4,24
EGSS-nohayoussry,ME-EGSS01小组,57880776,13,5,21
EGSS-nohayoussry,ME-EGSS01小组,58366722,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,58517743,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,58645085,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,59028213,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,59364150,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,61001561,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,61010950,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,61702203,13,3,23
EGSS-nohayoussry,ME-EGSS01小组,61908677,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,63462195,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,63477988,13,3,23
EGSS-nohayoussry,ME-EGSS01小组,63552883,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,63647805,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,63664211,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,63789958,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,63923125,13,4,22
EGSS-nohayoussry,ME-EGSS01小组,64121257,13,2,24
EGSS-nohayoussry,ME-EGSS01小组,64133946,13,5,21
EGSS-nohayoussry,ME-EGSS01小组,58662152,12,1,23
EGSS-nohayoussry,ME-EGSS01小组,58929241,12,4,20
EGSS-nohayoussry,ME-EGSS01小组,59118181,12,0,24
EGSS-nohayoussry,ME-EGSS01小组,59228774,12,3,21
EGSS-nohayoussry,ME-EGSS01小组,59564586,12,2,22
EGSS-nohayoussry,ME-EGSS01小组,59611071,12,4,20
EGSS-nohayoussry,ME-EGSS01小组,61048101,12,4,20
EGSS-nohayoussry,ME-EGSS01小组,61873472,12,6,18
EGSS-nohayoussry,ME-EGSS01小组,62221309,12,4,20
EGSS-nohayoussry,ME-EGSS01小组,63499825,12,3,21
EGSS-nohayoussry,ME-EGSS01小组,63572387,12,2,22
